time,torso_height,desired_height
3.354000,0.474863,0.475000
3.356000,0.474781,0.475000
3.358000,0.474687,0.475000
3.360000,0.474661,0.475000
3.362000,0.474461,0.475000
3.364000,0.474442,0.475000
3.366000,0.474313,0.475000
3.368000,0.474170,0.475000
3.370000,0.474014,0.475000
3.372000,0.473659,0.475000
3.374000,0.473658,0.475000
3.376000,0.473458,0.475000
3.378000,0.473244,0.475000
3.380000,0.472759,0.475000
3.382000,0.472497,0.475000
3.384000,0.472218,0.475000
3.386000,0.471925,0.475000
3.388000,0.471616,0.475000
3.390000,0.471635,0.475000
3.392000,0.471312,0.475000
3.394000,0.470973,0.475000
3.396000,0.470222,0.475000
3.398000,0.470247,0.475000
3.400000,0.469859,0.475000
3.402000,0.469008,0.475000
3.404000,0.469034,0.475000
3.406000,0.468597,0.475000
3.408000,0.468144,0.475000
3.410000,0.467163,0.475000
3.412000,0.466663,0.475000
3.414000,0.466692,0.475000
3.416000,0.465617,0.475000
3.418000,0.465646,0.475000
3.420000,0.464509,0.475000
3.422000,0.464533,0.475000
3.424000,0.463950,0.475000
3.426000,0.462713,0.475000
3.428000,0.463393,0.475000
3.430000,0.464084,0.475000
3.432000,0.464066,0.475000
3.434000,0.465070,0.475000
3.436000,0.465420,0.475000
3.438000,0.465705,0.475000
3.440000,0.465654,0.475000
3.442000,0.466123,0.475000
3.444000,0.466271,0.475000
3.446000,0.466275,0.475000
3.448000,0.466495,0.475000
3.450000,0.466588,0.475000
3.452000,0.466710,0.475000
3.454000,0.466827,0.475000
3.456000,0.466945,0.475000
3.458000,0.466912,0.475000
3.460000,0.466996,0.475000
3.462000,0.467300,0.475000
3.464000,0.467417,0.475000
3.466000,0.467271,0.475000
3.468000,0.467372,0.475000
3.470000,0.467480,0.475000
3.472000,0.467595,0.475000
3.474000,0.467720,0.475000
3.476000,0.467855,0.475000
3.478000,0.468001,0.475000
3.480000,0.468156,0.475000
3.482000,0.468716,0.475000
3.484000,0.468904,0.475000
3.486000,0.469099,0.475000
3.488000,0.469303,0.475000
3.490000,0.469514,0.475000
3.492000,0.469732,0.475000
3.494000,0.469956,0.475000
3.496000,0.470185,0.475000
3.498000,0.470418,0.475000
3.500000,0.470216,0.475000
3.502000,0.470456,0.475000
3.504000,0.470698,0.475000
3.506000,0.471372,0.475000
3.508000,0.471614,0.475000
3.510000,0.471857,0.475000
3.512000,0.471682,0.475000
3.514000,0.472338,0.475000
3.516000,0.472576,0.475000
3.518000,0.472813,0.475000
3.520000,0.473047,0.475000
3.522000,0.473279,0.475000
3.524000,0.473506,0.475000
3.526000,0.473729,0.475000
3.528000,0.473947,0.475000
3.530000,0.474159,0.475000
3.532000,0.474364,0.475000
3.534000,0.474561,0.475000
3.536000,0.474751,0.475000
3.538000,0.474933,0.475000
3.540000,0.475106,0.475000
3.542000,0.475271,0.475000
3.544000,0.475427,0.475000
3.544000,0.475427,0.475000
3.548000,0.475710,0.475000
3.550000,0.475835,0.475000
3.552000,0.475950,0.475000
3.554000,0.476054,0.475000
3.556000,0.476145,0.475000
3.558000,0.476225,0.475000
3.560000,0.476175,0.475000
3.562000,0.476349,0.475000
3.564000,0.476389,0.475000
3.566000,0.476417,0.475000
3.568000,0.476430,0.475000
3.570000,0.476430,0.475000
3.572000,0.476417,0.475000
3.574000,0.476394,0.475000
3.576000,0.476369,0.475000
3.578000,0.476330,0.475000
3.580000,0.476330,0.475000
3.582000,0.476205,0.475000
3.584000,0.476120,0.475000
3.586000,0.475902,0.475000
3.588000,0.475766,0.475000
3.590000,0.475614,0.475000
3.592000,0.475616,0.475000
3.594000,0.475449,0.475000
3.596000,0.475267,0.475000
3.598000,0.475068,0.475000
3.600000,0.474853,0.475000
3.602000,0.474360,0.475000
3.604000,0.474093,0.475000
3.606000,0.474107,0.475000
3.608000,0.473510,0.475000
3.610000,0.473525,0.475000
3.612000,0.472861,0.475000
3.614000,0.472511,0.475000
3.616000,0.472528,0.475000
3.618000,0.471767,0.475000
3.620000,0.471373,0.475000
3.622000,0.470962,0.475000
3.624000,0.470536,0.475000
3.626000,0.470094,0.475000
3.628000,0.470094,0.475000
3.630000,0.469140,0.475000
3.632000,0.469935,0.475000
3.634000,0.470233,0.475000
3.636000,0.470156,0.475000
3.638000,0.470147,0.475000
3.640000,0.470149,0.475000
3.642000,0.470163,0.475000
3.644000,0.470179,0.475000
3.646000,0.470196,0.475000
3.648000,0.470223,0.475000
3.650000,0.470259,0.475000
3.652000,0.470292,0.475000
3.654000,0.470325,0.475000
3.656000,0.470360,0.475000
3.658000,0.470404,0.475000
3.660000,0.470449,0.475000
3.662000,0.470498,0.475000
3.664000,0.470551,0.475000
3.666000,0.470614,0.475000
3.668000,0.470680,0.475000
3.670000,0.470610,0.475000
3.672000,0.470827,0.475000
3.674000,0.470914,0.475000
3.676000,0.470811,0.475000
3.678000,0.470897,0.475000
3.680000,0.471221,0.475000
3.682000,0.471333,0.475000
3.684000,0.471451,0.475000
3.686000,0.471575,0.475000
3.688000,0.471436,0.475000
3.690000,0.471835,0.475000
3.692000,0.471971,0.475000
3.694000,0.472109,0.475000
3.696000,0.471962,0.475000
3.698000,0.472103,0.475000
3.700000,0.472245,0.475000
3.702000,0.472677,0.475000
3.704000,0.472820,0.475000
3.706000,0.472963,0.475000
3.708000,0.472824,0.475000
3.710000,0.472969,0.475000
3.712000,0.473389,0.475000
3.714000,0.473527,0.475000
3.716000,0.473663,0.475000
3.718000,0.473539,0.475000
3.720000,0.473922,0.475000
3.722000,0.473806,0.475000
3.724000,0.474162,0.475000
3.726000,0.474055,0.475000
3.728000,0.474172,0.475000
3.730000,0.474282,0.475000
3.732000,0.474387,0.475000
3.734000,0.474657,0.475000
3.736000,0.474735,0.475000
3.738000,0.474803,0.475000
3.740000,0.474729,0.475000
3.742000,0.474914,0.475000
3.744000,0.474955,0.475000
3.746000,0.474987,0.475000
3.748000,0.475008,0.475000
3.750000,0.475019,0.475000
3.752000,0.475018,0.475000
3.754000,0.474977,0.475000
3.756000,0.474969,0.475000
3.758000,0.474949,0.475000
3.760000,0.474916,0.475000
3.762000,0.474869,0.475000
3.764000,0.474751,0.475000
3.766000,0.474734,0.475000
3.768000,0.474734,0.475000
3.770000,0.474541,0.475000
3.772000,0.474422,0.475000
3.774000,0.474142,0.475000
3.776000,0.473975,0.475000
3.778000,0.473977,0.475000
3.780000,0.473798,0.475000
3.782000,0.473383,0.475000
3.784000,0.473154,0.475000
3.786000,0.473167,0.475000
3.788000,0.472924,0.475000
3.790000,0.472664,0.475000
3.792000,0.472073,0.475000
3.794000,0.471762,0.475000
3.796000,0.471433,0.475000
3.798000,0.471088,0.475000
3.800000,0.470726,0.475000
3.802000,0.470348,0.475000
3.804000,0.469952,0.475000
3.806000,0.469540,0.475000
3.808000,0.469110,0.475000
3.810000,0.469137,0.475000
3.812000,0.468203,0.475000
3.814000,0.467726,0.475000
3.816000,0.467233,0.475000
3.818000,0.466725,0.475000
3.820000,0.466753,0.475000
3.822000,0.465657,0.475000
3.824000,0.465681,0.475000
3.826000,0.465117,0.475000
3.828000,0.464535,0.475000
3.830000,0.463935,0.475000
3.832000,0.464577,0.475000
3.834000,0.465126,0.475000
3.836000,0.465555,0.475000
3.838000,0.465397,0.475000
3.840000,0.465739,0.475000
3.842000,0.466380,0.475000
3.844000,0.466257,0.475000
3.846000,0.466021,0.475000
3.848000,0.466609,0.475000
3.850000,0.466756,0.475000
3.852000,0.466898,0.475000
3.854000,0.467036,0.475000
3.856000,0.467112,0.475000
3.858000,0.467210,0.475000
3.860000,0.467207,0.475000
3.862000,0.467263,0.475000
3.864000,0.467318,0.475000
3.866000,0.467374,0.475000
3.868000,0.467438,0.475000
3.870000,0.467507,0.475000
3.872000,0.467844,0.475000
3.874000,0.467948,0.475000
3.876000,0.467762,0.475000
3.878000,0.467869,0.475000
3.880000,0.467985,0.475000
3.882000,0.468459,0.475000
3.884000,0.468608,0.475000
3.886000,0.468396,0.475000
3.888000,0.468554,0.475000
3.890000,0.468720,0.475000
3.892000,0.468892,0.475000
3.894000,0.469472,0.475000
3.896000,0.469260,0.475000
3.898000,0.469455,0.475000
3.900000,0.469657,0.475000
3.902000,0.469864,0.475000
3.904000,0.470483,0.475000
3.906000,0.470288,0.475000
3.908000,0.470506,0.475000
3.910000,0.470728,0.475000
3.912000,0.470950,0.475000
3.914000,0.471568,0.475000
3.916000,0.471397,0.475000
3.918000,0.471621,0.475000
3.920000,0.472220,0.475000
3.922000,0.472066,0.475000
3.924000,0.472646,0.475000
3.926000,0.472503,0.475000
3.928000,0.473059,0.475000
3.930000,0.472929,0.475000
3.932000,0.473456,0.475000
3.934000,0.473646,0.475000
3.936000,0.473829,0.475000
3.938000,0.473719,0.475000
3.940000,0.474175,0.475000
3.942000,0.474336,0.475000
3.944000,0.474241,0.475000
3.946000,0.474400,0.475000
3.948000,0.474551,0.475000
3.950000,0.474899,0.475000
3.952000,0.474826,0.475000
3.954000,0.474948,0.475000
3.956000,0.475061,0.475000
3.958000,0.475307,0.475000
3.960000,0.475252,0.475000
3.962000,0.475443,0.475000
3.964000,0.475493,0.475000
3.966000,0.475451,0.475000
3.968000,0.475492,0.475000
3.970000,0.475519,0.475000
3.972000,0.475533,0.475000
3.974000,0.475533,0.475000
3.976000,0.475519,0.475000
3.978000,0.475466,0.475000
3.980000,0.475404,0.475000
3.982000,0.475327,0.475000
3.984000,0.475315,0.475000
3.986000,0.475129,0.475000
3.988000,0.475007,0.475000
3.990000,0.475003,0.475000
3.992000,0.475003,0.475000
3.994000,0.474547,0.475000
3.996000,0.474550,0.475000
3.998000,0.474162,0.475000
4.000000,0.474169,0.475000
4.002000,0.473954,0.475000
4.004000,0.473464,0.475000
4.006000,0.473476,0.475000
4.008000,0.473213,0.475000
4.010000,0.472933,0.475000
4.012000,0.472638,0.475000
4.014000,0.471982,0.475000
4.016000,0.471639,0.475000
4.018000,0.471282,0.475000
4.020000,0.470909,0.475000
4.022000,0.470522,0.475000
4.024000,0.470119,0.475000
4.026000,0.469699,0.475000
4.028000,0.469264,0.475000
4.030000,0.469264,0.475000
4.032000,0.468831,0.475000
4.034000,0.468575,0.475000
4.036000,0.470360,0.475000
4.038000,0.470537,0.475000
4.040000,0.470537,0.475000
4.042000,0.470360,0.475000
4.044000,0.470488,0.475000
4.046000,0.470592,0.475000
4.048000,0.470682,0.475000
4.050000,0.470752,0.475000
4.052000,0.470807,0.475000
4.054000,0.470850,0.475000
4.056000,0.470885,0.475000
4.058000,0.470915,0.475000
4.060000,0.470943,0.475000
4.062000,0.470970,0.475000
4.064000,0.471005,0.475000
4.066000,0.471049,0.475000
4.068000,0.471093,0.475000
4.070000,0.471140,0.475000
4.072000,0.471197,0.475000
4.074000,0.471257,0.475000
4.076000,0.471324,0.475000
4.078000,0.471398,0.475000
4.080000,0.471480,0.475000
4.082000,0.471480,0.475000
4.084000,0.471677,0.475000
4.086000,0.471509,0.475000
4.088000,0.471615,0.475000
4.090000,0.471615,0.475000
4.092000,0.472012,0.475000
4.094000,0.471972,0.475000
4.096000,0.472417,0.475000
4.098000,0.472564,0.475000
4.100000,0.472564,0.475000
4.102000,0.472713,0.475000
4.104000,0.472866,0.475000
4.106000,0.472858,0.475000
4.108000,0.472858,0.475000
4.110000,0.473183,0.475000
4.112000,0.473348,0.475000
4.114000,0.473824,0.475000
4.116000,0.473984,0.475000
4.118000,0.473984,0.475000
4.120000,0.474294,0.475000
4.122000,0.474445,0.475000
4.124000,0.474593,0.475000
4.126000,0.474469,0.475000
4.128000,0.474617,0.475000
4.130000,0.474617,0.475000
4.132000,0.474896,0.475000
4.134000,0.475034,0.475000
4.136000,0.475153,0.475000
4.138000,0.475470,0.475000
4.140000,0.475382,0.475000
4.142000,0.475656,0.475000
4.144000,0.475578,0.475000
4.146000,0.475663,0.475000
4.148000,0.475738,0.475000
4.150000,0.475804,0.475000
4.152000,0.475958,0.475000
4.154000,0.475988,0.475000
4.156000,0.476006,0.475000
4.158000,0.475962,0.475000
4.160000,0.475972,0.475000
4.162000,0.475988,0.475000
4.164000,0.475957,0.475000
4.166000,0.475929,0.475000
4.168000,0.475888,0.475000
4.170000,0.475780,0.475000
4.172000,0.475693,0.475000
4.174000,0.475592,0.475000
4.176000,0.475581,0.475000
4.178000,0.475468,0.475000
4.180000,0.475340,0.475000
4.182000,0.475037,0.475000
4.184000,0.474861,0.475000
4.186000,0.474865,0.475000
4.188000,0.474676,0.475000
4.190000,0.474471,0.475000
4.192000,0.473998,0.475000
4.194000,0.473742,0.475000
4.196000,0.473757,0.475000
4.198000,0.473757,0.475000
4.200000,0.473198,0.475000
4.202000,0.472552,0.475000
4.204000,0.472572,0.475000
4.206000,0.472234,0.475000
4.208000,0.471486,0.475000
4.210000,0.471510,0.475000
4.212000,0.471123,0.475000
4.214000,0.470720,0.475000
4.216000,0.470299,0.475000
4.218000,0.469861,0.475000
4.220000,0.469407,0.475000
4.222000,0.468936,0.475000
4.224000,0.468447,0.475000
4.226000,0.467942,0.475000
4.228000,0.467422,0.475000
4.230000,0.466312,0.475000
4.232000,0.466330,0.475000
4.234000,0.465762,0.475000
4.236000,0.467227,0.475000
4.238000,0.467852,0.475000
4.240000,0.467785,0.475000
4.242000,0.468688,0.475000
4.244000,0.468954,0.475000
4.246000,0.469144,0.475000
4.248000,0.469273,0.475000
4.250000,0.469098,0.475000
4.252000,0.469195,0.475000
4.254000,0.469265,0.475000
4.256000,0.469417,0.475000
4.258000,0.469338,0.475000
4.260000,0.469346,0.475000
4.262000,0.469334,0.475000
4.264000,0.469354,0.475000
4.266000,0.469263,0.475000
4.268000,0.469224,0.475000
4.270000,0.469325,0.475000
4.272000,0.469322,0.475000
4.274000,0.469141,0.475000
4.276000,0.469345,0.475000
4.278000,0.469134,0.475000
4.280000,0.469390,0.475000
4.282000,0.469423,0.475000
4.284000,0.469469,0.475000
4.286000,0.469526,0.475000
4.288000,0.469594,0.475000
4.290000,0.469669,0.475000
4.292000,0.469752,0.475000
4.294000,0.469843,0.475000
4.296000,0.469944,0.475000
4.298000,0.470055,0.475000
4.300000,0.469828,0.475000
4.302000,0.470296,0.475000
4.304000,0.470075,0.475000
4.306000,0.470557,0.475000
4.308000,0.470346,0.475000
4.310000,0.470833,0.475000
4.312000,0.470976,0.475000
4.314000,0.470781,0.475000
4.316000,0.471269,0.475000
4.318000,0.471085,0.475000
4.320000,0.471239,0.475000
4.322000,0.471711,0.475000
4.324000,0.471858,0.475000
4.326000,0.472003,0.475000
4.328000,0.472147,0.475000
4.330000,0.472287,0.475000
4.332000,0.472422,0.475000
4.334000,0.472552,0.475000
4.336000,0.472678,0.475000
4.338000,0.472552,0.475000
4.340000,0.472678,0.475000
4.342000,0.473019,0.475000
4.344000,0.473119,0.475000
4.346000,0.473213,0.475000
4.348000,0.473116,0.475000
4.350000,0.473374,0.475000
4.352000,0.473441,0.475000
4.354000,0.473499,0.475000
4.356000,0.473547,0.475000
4.358000,0.473584,0.475000
4.360000,0.473611,0.475000
4.362000,0.473626,0.475000
4.364000,0.473629,0.475000
4.366000,0.473620,0.475000
4.368000,0.473599,0.475000
4.370000,0.473564,0.475000
4.372000,0.473516,0.475000
4.374000,0.473455,0.475000
4.376000,0.473423,0.475000
4.378000,0.473352,0.475000
4.380000,0.473188,0.475000
4.382000,0.473069,0.475000
4.384000,0.472936,0.475000
4.386000,0.472787,0.475000
4.388000,0.472623,0.475000
4.390000,0.472444,0.475000
4.392000,0.472249,0.475000
4.394000,0.472039,0.475000
4.396000,0.472038,0.475000
4.398000,0.471571,0.475000
4.400000,0.471312,0.475000
4.402000,0.471037,0.475000
4.404000,0.470746,0.475000
4.406000,0.470754,0.475000
4.408000,0.470449,0.475000
4.410000,0.469777,0.475000
4.412000,0.469791,0.475000
4.414000,0.469439,0.475000
4.416000,0.469071,0.475000
4.418000,0.468266,0.475000
4.420000,0.467848,0.475000
4.422000,0.467411,0.475000
4.424000,0.466958,0.475000
4.426000,0.466958,0.475000
4.428000,0.465517,0.475000
4.430000,0.465504,0.475000
4.432000,0.465522,0.475000
4.434000,0.463931,0.475000
4.436000,0.464566,0.475000
4.438000,0.465113,0.475000
4.440000,0.465644,0.475000
4.442000,0.466071,0.475000
4.444000,0.466431,0.475000
4.446000,0.466734,0.475000
4.448000,0.467000,0.475000
4.450000,0.467221,0.475000
4.452000,0.467411,0.475000
4.454000,0.467574,0.475000
4.456000,0.467765,0.475000
4.458000,0.467848,0.475000
4.460000,0.467935,0.475000
4.462000,0.468069,0.475000
4.464000,0.468071,0.475000
4.466000,0.468259,0.475000
4.468000,0.468349,0.475000
4.470000,0.468446,0.475000
4.472000,0.468344,0.475000
4.474000,0.468429,0.475000
4.476000,0.468519,0.475000
4.478000,0.468880,0.475000
4.480000,0.469003,0.475000
4.482000,0.469131,0.475000
4.484000,0.469264,0.475000
4.486000,0.469406,0.475000
4.488000,0.469552,0.475000
4.490000,0.469707,0.475000
4.492000,0.469866,0.475000
4.494000,0.470034,0.475000
4.496000,0.470208,0.475000
4.498000,0.470384,0.475000
4.500000,0.470564,0.475000
4.502000,0.470749,0.475000
4.504000,0.470937,0.475000
4.506000,0.471126,0.475000
4.508000,0.471317,0.475000
4.510000,0.471509,0.475000
4.512000,0.471701,0.475000
4.514000,0.471894,0.475000
4.516000,0.472085,0.475000
4.518000,0.472275,0.475000
4.520000,0.472465,0.475000
4.522000,0.472653,0.475000
4.524000,0.472838,0.475000
4.526000,0.473020,0.475000
4.528000,0.473199,0.475000
4.530000,0.473373,0.475000
4.532000,0.473543,0.475000
4.534000,0.473707,0.475000
4.536000,0.473865,0.475000
4.538000,0.474017,0.475000
4.540000,0.474162,0.475000
4.542000,0.474300,0.475000
4.544000,0.474431,0.475000
4.546000,0.474553,0.475000
4.548000,0.474667,0.475000
4.550000,0.474772,0.475000
4.552000,0.474867,0.475000
4.554000,0.474951,0.475000
4.556000,0.475025,0.475000
4.558000,0.475089,0.475000
4.560000,0.475141,0.475000
4.562000,0.475182,0.475000
4.564000,0.475151,0.475000
4.566000,0.475227,0.475000
4.568000,0.475230,0.475000
4.570000,0.475221,0.475000
4.572000,0.475208,0.475000
4.574000,0.475189,0.475000
4.576000,0.475155,0.475000
4.578000,0.475107,0.475000
4.580000,0.474964,0.475000
4.582000,0.474869,0.475000
4.584000,0.474758,0.475000
4.586000,0.474631,0.475000
4.588000,0.474489,0.475000
4.590000,0.474332,0.475000
4.592000,0.474347,0.475000
4.594000,0.473970,0.475000
4.596000,0.473765,0.475000
4.598000,0.473544,0.475000
4.600000,0.473307,0.475000
4.602000,0.473053,0.475000
4.604000,0.472783,0.475000
4.606000,0.472496,0.475000
4.608000,0.472193,0.475000
4.610000,0.472173,0.475000
4.612000,0.471539,0.475000
4.614000,0.471570,0.475000
4.616000,0.470817,0.475000
4.618000,0.470431,0.475000
4.620000,0.470462,0.475000
4.622000,0.470060,0.475000
4.624000,0.469178,0.475000
4.626000,0.468730,0.475000
4.628000,0.468760,0.475000
4.630000,0.468294,0.475000
4.632000,0.467813,0.475000
4.634000,0.466774,0.475000
4.636000,0.466664,0.475000
4.638000,0.467255,0.475000
4.640000,0.468290,0.475000
4.642000,0.468704,0.475000
4.644000,0.468704,0.475000
4.646000,0.469047,0.475000
4.648000,0.469349,0.475000
4.650000,0.469623,0.475000
4.652000,0.469855,0.475000
4.654000,0.470128,0.475000
4.656000,0.470244,0.475000
4.658000,0.470404,0.475000
4.660000,0.470547,0.475000
4.662000,0.470596,0.475000
4.664000,0.470817,0.475000
4.666000,0.470939,0.475000
4.668000,0.471056,0.475000
4.670000,0.471171,0.475000
4.672000,0.471063,0.475000
4.674000,0.471167,0.475000
4.676000,0.471554,0.475000
4.678000,0.471687,0.475000
4.680000,0.471824,0.475000
4.682000,0.471965,0.475000
4.684000,0.472115,0.475000
4.686000,0.472272,0.475000
4.688000,0.472077,0.475000
4.690000,0.472608,0.475000
4.692000,0.472407,0.475000
4.694000,0.472962,0.475000
4.696000,0.473149,0.475000
4.698000,0.473341,0.475000
4.700000,0.473535,0.475000
4.702000,0.473736,0.475000
4.704000,0.473541,0.475000
4.706000,0.474140,0.475000
4.708000,0.474347,0.475000
4.710000,0.474554,0.475000
4.712000,0.474762,0.475000
4.714000,0.474971,0.475000
4.716000,0.475181,0.475000
4.718000,0.475390,0.475000
4.720000,0.475598,0.475000
4.722000,0.475804,0.475000
4.724000,0.476009,0.475000
4.726000,0.476210,0.475000
4.728000,0.476409,0.475000
4.730000,0.476603,0.475000
4.732000,0.476793,0.475000
4.734000,0.476978,0.475000
4.736000,0.477158,0.475000
4.738000,0.477332,0.475000
4.740000,0.477224,0.475000
4.742000,0.477662,0.475000
4.744000,0.477817,0.475000
4.746000,0.477962,0.475000
4.748000,0.478099,0.475000
4.750000,0.478228,0.475000
4.752000,0.478347,0.475000
4.754000,0.478457,0.475000
4.756000,0.478557,0.475000
4.758000,0.478647,0.475000
4.760000,0.478726,0.475000
4.762000,0.478794,0.475000
4.764000,0.478849,0.475000
4.766000,0.478893,0.475000
4.768000,0.478925,0.475000
4.770000,0.478944,0.475000
4.772000,0.478950,0.475000
4.774000,0.478943,0.475000
4.776000,0.478923,0.475000
4.778000,0.478889,0.475000
4.780000,0.478840,0.475000
4.782000,0.478821,0.475000
4.784000,0.478760,0.475000
4.786000,0.478684,0.475000
4.788000,0.478493,0.475000
4.790000,0.478486,0.475000
4.792000,0.478486,0.475000
4.794000,0.478226,0.475000
4.796000,0.478072,0.475000
4.798000,0.477901,0.475000
4.800000,0.477714,0.475000
4.802000,0.477510,0.475000
4.804000,0.477289,0.475000
4.806000,0.477052,0.475000
4.808000,0.476798,0.475000
4.810000,0.476229,0.475000
4.812000,0.475923,0.475000
4.814000,0.475601,0.475000
4.816000,0.475614,0.475000
4.818000,0.474909,0.475000
4.820000,0.474540,0.475000
4.822000,0.474156,0.475000
4.824000,0.473755,0.475000
4.826000,0.473339,0.475000
4.828000,0.472908,0.475000
4.830000,0.472461,0.475000
4.832000,0.471999,0.475000
4.834000,0.471522,0.475000
4.836000,0.470814,0.475000
4.838000,0.472057,0.475000
4.840000,0.473126,0.475000
4.842000,0.473981,0.475000
4.844000,0.474663,0.475000
4.846000,0.475203,0.475000
4.848000,0.475632,0.475000
4.850000,0.475952,0.475000
4.852000,0.476186,0.475000
4.854000,0.476351,0.475000
4.856000,0.476458,0.475000
4.858000,0.476526,0.475000
4.860000,0.476559,0.475000
4.862000,0.476556,0.475000
4.864000,0.476528,0.475000
4.866000,0.476483,0.475000
4.868000,0.476422,0.475000
4.870000,0.476351,0.475000
4.872000,0.476276,0.475000
4.874000,0.476199,0.475000
4.876000,0.476124,0.475000
4.878000,0.476056,0.475000
4.880000,0.475989,0.475000
4.882000,0.475929,0.475000
4.884000,0.475874,0.475000
4.886000,0.475827,0.475000
4.888000,0.475790,0.475000
4.890000,0.475763,0.475000
4.892000,0.475517,0.475000
4.894000,0.475730,0.475000
4.896000,0.475722,0.475000
4.898000,0.475721,0.475000
4.900000,0.475728,0.475000
4.902000,0.475744,0.475000
4.904000,0.475765,0.475000
4.906000,0.475793,0.475000
4.908000,0.475823,0.475000
4.910000,0.475858,0.475000
4.912000,0.475897,0.475000
4.914000,0.475936,0.475000
4.916000,0.475977,0.475000
4.918000,0.476019,0.475000
4.920000,0.476061,0.475000
4.922000,0.476104,0.475000
4.924000,0.476146,0.475000
4.926000,0.476187,0.475000
4.928000,0.476226,0.475000
4.930000,0.476262,0.475000
4.932000,0.476295,0.475000
4.934000,0.476324,0.475000
4.936000,0.476348,0.475000
4.938000,0.476368,0.475000
4.940000,0.476382,0.475000
4.942000,0.476390,0.475000
4.944000,0.476391,0.475000
4.946000,0.476386,0.475000
4.948000,0.476374,0.475000
4.950000,0.476354,0.475000
4.952000,0.476325,0.475000
4.954000,0.476288,0.475000
4.956000,0.476241,0.475000
4.958000,0.476184,0.475000
4.960000,0.476116,0.475000
4.962000,0.476072,0.475000
4.964000,0.475945,0.475000
4.966000,0.475843,0.475000
4.968000,0.475812,0.475000
4.970000,0.475702,0.475000
4.972000,0.475461,0.475000
4.974000,0.475308,0.475000
4.976000,0.475294,0.475000
4.978000,0.474962,0.475000
4.980000,0.474769,0.475000
4.982000,0.474561,0.475000
4.984000,0.474338,0.475000
4.986000,0.474101,0.475000
4.988000,0.473848,0.475000
4.990000,0.473580,0.475000
4.992000,0.473580,0.475000
4.994000,0.472999,0.475000
4.996000,0.472685,0.475000
4.998000,0.472698,0.475000
5.000000,0.472370,0.475000
5.002000,0.471649,0.475000
5.004000,0.471649,0.475000
5.006000,0.470881,0.475000
5.008000,0.470471,0.475000
5.010000,0.470046,0.475000
5.012000,0.470046,0.475000
5.014000,0.469145,0.475000
5.016000,0.468670,0.475000
5.018000,0.468180,0.475000
5.020000,0.468180,0.475000
5.022000,0.467696,0.475000
5.024000,0.466618,0.475000
5.026000,0.466066,0.475000
5.028000,0.465499,0.475000
5.030000,0.464917,0.475000
5.032000,0.464323,0.475000
5.034000,0.463716,0.475000
5.036000,0.464452,0.475000
5.038000,0.465004,0.475000
5.040000,0.465748,0.475000
5.042000,0.465815,0.475000
5.044000,0.465355,0.475000
5.046000,0.465888,0.475000
5.048000,0.465909,0.475000
5.050000,0.465930,0.475000
5.052000,0.465955,0.475000
5.054000,0.465985,0.475000
5.056000,0.466017,0.475000
5.058000,0.465992,0.475000
5.060000,0.466092,0.475000
5.062000,0.466145,0.475000
5.064000,0.466201,0.475000
5.066000,0.466262,0.475000
5.068000,0.466476,0.475000
5.070000,0.466410,0.475000
5.072000,0.466503,0.475000
5.074000,0.466850,0.475000
5.076000,0.466994,0.475000
5.078000,0.466850,0.475000
5.080000,0.467293,0.475000
5.082000,0.467127,0.475000
5.084000,0.467282,0.475000
5.086000,0.467448,0.475000
5.088000,0.467621,0.475000
5.090000,0.468185,0.475000
5.092000,0.467987,0.475000
5.094000,0.468183,0.475000
5.096000,0.468798,0.475000
5.098000,0.469012,0.475000
5.100000,0.468810,0.475000
5.102000,0.469451,0.475000
5.104000,0.469677,0.475000
5.106000,0.469907,0.475000
5.108000,0.470142,0.475000
5.110000,0.470377,0.475000
5.112000,0.470613,0.475000
5.114000,0.470848,0.475000
5.116000,0.471083,0.475000
5.118000,0.471316,0.475000
5.120000,0.471549,0.475000
5.122000,0.471782,0.475000
5.124000,0.472012,0.475000
5.126000,0.471883,0.475000
5.128000,0.472464,0.475000
5.130000,0.472685,0.475000
5.132000,0.472902,0.475000
5.134000,0.473113,0.475000
5.136000,0.473320,0.475000
5.138000,0.473218,0.475000
5.140000,0.473714,0.475000
5.142000,0.473900,0.475000
5.142000,0.473900,0.475000
5.146000,0.474253,0.475000
5.148000,0.474173,0.475000
5.150000,0.474574,0.475000
5.152000,0.474721,0.475000
5.154000,0.474858,0.475000
5.156000,0.474787,0.475000
5.158000,0.475101,0.475000
5.160000,0.475042,0.475000
5.162000,0.475302,0.475000
5.164000,0.475383,0.475000
5.166000,0.475453,0.475000
5.168000,0.475512,0.475000
5.170000,0.475558,0.475000
5.172000,0.475590,0.475000
5.174000,0.475610,0.475000
5.176000,0.475610,0.475000
5.178000,0.475608,0.475000
5.180000,0.475608,0.475000
5.182000,0.475550,0.475000
5.184000,0.475500,0.475000
5.186000,0.475434,0.475000
5.188000,0.475353,0.475000
5.190000,0.475256,0.475000
5.192000,0.475255,0.475000
5.194000,0.475015,0.475000
5.196000,0.474870,0.475000
5.196000,0.474870,0.475000
5.198000,0.474364,0.475000
5.202000,0.474364,0.475000
5.204000,0.474128,0.475000
5.206000,0.473900,0.475000
5.208000,0.473900,0.475000
5.210000,0.473392,0.475000
5.212000,0.473111,0.475000
5.214000,0.472815,0.475000
5.216000,0.472503,0.475000
