time,torso_height,desired_height
1.826000,-0.102586,0.450000
1.828000,-0.102746,0.450000
1.830000,-0.102907,0.450000
1.832000,-0.103368,0.450000
1.834000,-0.103569,0.450000
1.836000,-0.103408,0.450000
1.838000,-0.103979,0.450000
1.840000,-0.103768,0.450000
1.842000,-0.104405,0.450000
1.844000,-0.104156,0.450000
1.846000,-0.104854,0.450000
1.848000,-0.105090,0.450000
1.850000,-0.104806,0.450000
1.852000,-0.105588,0.450000
1.854000,-0.105293,0.450000
1.856000,-0.105293,0.450000
1.858000,-0.105555,0.450000
1.860000,-0.106117,0.450000
1.862000,-0.106418,0.450000
1.864000,-0.106734,0.450000
1.866000,-0.107065,0.450000
1.868000,-0.107412,0.450000
1.870000,-0.107412,0.450000
1.872000,-0.107548,0.450000
1.874000,-0.109149,0.450000
1.876000,-0.109557,0.450000
1.878000,-0.109980,0.450000
1.880000,-0.109834,0.450000
1.882000,-0.110297,0.450000
1.884000,-0.110777,0.450000
1.886000,-0.111833,0.450000
1.888000,-0.112336,0.450000
1.890000,-0.112856,0.450000
1.892000,-0.113391,0.450000
1.894000,-0.113943,0.450000
1.896000,-0.115753,0.450000
1.898000,-0.115220,0.450000
1.900000,-0.115941,0.450000
1.902000,-0.114119,0.450000
1.904000,-0.113560,0.450000
1.906000,-0.112995,0.450000
1.908000,-0.113410,0.450000
1.910000,-0.111833,0.450000
1.912000,-0.112078,0.450000
1.914000,-0.111387,0.450000
1.916000,-0.110679,0.450000
1.918000,-0.109327,0.450000
1.920000,-0.109203,0.450000
1.922000,-0.109203,0.450000
1.924000,-0.107646,0.450000
1.926000,-0.106839,0.450000
1.928000,-0.105759,0.450000
1.930000,-0.104986,0.450000
1.932000,-0.104344,0.450000
1.934000,-0.103422,0.450000
1.936000,-0.102531,0.450000
1.938000,-0.101627,0.450000
1.940000,-0.100710,0.450000
1.942000,-0.099781,0.450000
1.944000,-0.098839,0.450000
1.946000,-0.097885,0.450000
1.948000,-0.096920,0.450000
1.950000,-0.095947,0.450000
1.952000,-0.094965,0.450000
1.954000,-0.093973,0.450000
1.956000,-0.092973,0.450000
1.958000,-0.091965,0.450000
1.960000,-0.090951,0.450000
1.962000,-0.089930,0.450000
1.964000,-0.089875,0.450000
1.966000,-0.087868,0.450000
1.968000,-0.087929,0.450000
1.970000,-0.085789,0.450000
1.972000,-0.084747,0.450000
1.974000,-0.084984,0.450000
1.976000,-0.082661,0.450000
1.978000,-0.081712,0.450000
1.980000,-0.081008,0.450000
1.982000,-0.080488,0.450000
1.984000,-0.080100,0.450000
1.986000,-0.079804,0.450000
1.988000,-0.079564,0.450000
1.990000,-0.080460,0.450000
1.992000,-0.077941,0.450000
1.994000,-0.076085,0.450000
1.996000,-0.074872,0.450000
1.998000,-0.074289,0.450000
2.000000,-0.074303,0.450000
2.002000,-0.074303,0.450000
2.004000,-0.075965,0.450000
2.006000,-0.075965,0.450000
2.008000,-0.079564,0.450000
2.010000,-0.081994,0.450000
2.012000,-0.084790,0.450000
2.014000,-0.084790,0.450000
2.016000,-0.090095,0.450000
2.018000,-0.094949,0.450000
2.020000,-0.098778,0.450000
2.022000,-0.098778,0.450000
2.024000,-0.102756,0.450000
2.026000,-0.110955,0.450000
2.028000,-0.115072,0.450000
2.030000,-0.119131,0.450000
2.032000,-0.123068,0.450000
2.034000,-0.126813,0.450000
2.036000,-0.130289,0.450000
2.038000,-0.133409,0.450000
2.042000,-0.136069,0.450000
2.042000,-0.138150,0.450000
2.044000,-0.139267,0.450000
2.046000,-0.139077,0.450000
2.048000,-0.139077,0.450000
2.050000,-0.136133,0.450000
2.052000,-0.133877,0.450000
2.054000,-0.131338,0.450000
2.058000,-0.128640,0.450000
2.058000,-0.125872,0.450000
2.060000,-0.122796,0.450000
2.062000,-0.120367,0.450000
2.064000,-0.117717,0.450000
2.066000,-0.115379,0.450000
2.068000,-0.112737,0.450000
2.070000,-0.110479,0.450000
2.072000,-0.108252,0.450000
2.074000,-0.106203,0.450000
2.076000,-0.104283,0.450000
2.078000,-0.102487,0.450000
2.080000,-0.100809,0.450000
2.082000,-0.099244,0.450000
2.084000,-0.097787,0.450000
2.086000,-0.096431,0.450000
2.088000,-0.095170,0.450000
2.090000,-0.093997,0.450000
2.092000,-0.092907,0.450000
2.094000,-0.091901,0.450000
2.096000,-0.090975,0.450000
2.098000,-0.090127,0.450000
2.100000,-0.087573,0.450000
2.102000,-0.088684,0.450000
2.104000,-0.088130,0.450000
2.106000,-0.087766,0.450000
2.108000,-0.087587,0.450000
2.110000,-0.087589,0.450000
2.112000,-0.087772,0.450000
2.114000,-0.087772,0.450000
2.116000,-0.086361,0.450000
2.118000,-0.089361,0.450000
2.120000,-0.087877,0.450000
2.122000,-0.090819,0.450000
2.124000,-0.091422,0.450000
2.126000,-0.077573,0.450000
2.128000,-0.078518,0.450000
2.130000,-0.083337,0.450000
2.132000,-0.085319,0.450000
2.134000,-0.083656,0.450000
2.136000,-0.090510,0.450000
2.138000,-0.089200,0.450000
2.140000,-0.092609,0.450000
2.142000,-0.101312,0.450000
2.144000,-0.105556,0.450000
2.146000,-0.099037,0.450000
2.146000,-0.099037,0.450000
2.150000,-0.091035,0.450000
2.152000,-0.083571,0.450000
2.154000,-0.080876,0.450000
2.156000,-0.080876,0.450000
2.158000,-0.078557,0.450000
2.160000,-0.075782,0.450000
2.162000,-0.075583,0.450000
2.164000,-0.075583,0.450000
2.166000,-0.074405,0.450000
2.168000,-0.073914,0.450000
2.170000,-0.074841,0.450000
2.172000,-0.074192,0.450000
2.174000,-0.074647,0.450000
2.176000,-0.076862,0.450000
2.178000,-0.076051,0.450000
2.180000,-0.076985,0.450000
2.182000,-0.078048,0.450000
2.184000,-0.079217,0.450000
2.186000,-0.080448,0.450000
2.188000,-0.081745,0.450000
2.190000,-0.083099,0.450000
2.192000,-0.084830,0.450000
2.194000,-0.089497,0.450000
2.196000,-0.089113,0.450000
2.198000,-0.091472,0.450000
2.200000,-0.093877,0.450000
2.202000,-0.096284,0.450000
2.204000,-0.098653,0.450000
2.206000,-0.100852,0.450000
2.208000,-0.105464,0.450000
2.210000,-0.106173,0.450000
2.212000,-0.106331,0.450000
2.214000,-0.106057,0.450000
2.216000,-0.105449,0.450000
2.218000,-0.111898,0.450000
2.220000,-0.111213,0.450000
2.224000,-0.110071,0.450000
2.224000,-0.108862,0.450000
2.226000,-0.105982,0.450000
2.228000,-0.106305,0.450000
2.230000,-0.103978,0.450000
2.232000,-0.102928,0.450000
2.234000,-0.101858,0.450000
2.236000,-0.101054,0.450000
2.238000,-0.099702,0.450000
2.240000,-0.098665,0.450000
2.242000,-0.097550,0.450000
2.244000,-0.096550,0.450000
2.246000,-0.096188,0.450000
2.246000,-0.096188,0.450000
2.248000,-0.094917,0.450000
2.252000,-0.096230,0.450000
2.254000,-0.097031,0.450000
